"DateTime","Counter-Strike: Global Offensive","Sid Meier's Civilization V","Grand Theft Auto V","Sid Meier's Civilization VI","The Elder Scrolls V: Skyrim Special Edition","Far Cry 5","PUBG: BATTLEGROUNDS","Monster Hunter: World","Assassin's Creed Odyssey","太吾绘卷 The Scroll Of Taiwu"
"2010-12-23 00:00:00",,21779,,,,,,,,
"2010-12-24 00:00:00",,27764,,,,,,,,
"2010-12-25 00:00:00",,33019,,,,,,,,
"2010-12-26 00:00:00",,33705,,,,,,,,
"2010-12-27 00:00:00",,32134,,,,,,,,
"2010-12-28 00:00:00",,30472,,,,,,,,
"2010-12-29 00:00:00",,29660,,,,,,,,
"2010-12-30 00:00:00",,29297,,,,,,,,
"2010-12-31 00:00:00",,33255,,,,,,,,
"2011-01-01 00:00:00",,34773,,,,,,,,
"2011-01-02 00:00:00",,33303,,,,,,,,
"2011-01-03 00:00:00",,26575,,,,,,,,
"2011-01-04 00:00:00",,23424,,,,,,,,
"2011-01-05 00:00:00",,22836,,,,,,,,
"2011-01-06 00:00:00",,22327,,,,,,,,
"2011-01-07 00:00:00",,30401,,,,,,,,
"2011-01-08 00:00:00",,31888,,,,,,,,
"2011-01-09 00:00:00",,32290,,,,,,,,
"2011-01-10 00:00:00",,22299,,,,,,,,
"2011-01-11 00:00:00",,21147,,,,,,,,
"2011-01-12 00:00:00",,20824,,,,,,,,
"2011-01-13 00:00:00",,19507,,,,,,,,
"2011-01-14 00:00:00",,27910,,,,,,,,
"2011-01-15 00:00:00",,29916,,,,,,,,
"2011-01-16 00:00:00",,30223,,,,,,,,
"2011-01-17 00:00:00",,23813,,,,,,,,
"2011-01-18 00:00:00",,19800,,,,,,,,
"2011-01-19 00:00:00",,18736,,,,,,,,
"2011-01-20 00:00:00",,19936,,,,,,,,
"2011-01-21 00:00:00",,27198,,,,,,,,
"2011-01-22 00:00:00",,29624,,,,,,,,
"2011-01-23 00:00:00",,28945,,,,,,,,
"2011-01-24 00:00:00",,19125,,,,,,,,
"2011-01-25 00:00:00",,18095,,,,,,,,
"2011-01-26 00:00:00",,18212,,,,,,,,
"2011-01-27 00:00:00",,18106,,,,,,,,
"2011-01-28 00:00:00",,25741,,,,,,,,
"2011-01-29 00:00:00",,28265,,,,,,,,
"2011-01-30 00:00:00",,28457,,,,,,,,
"2011-01-31 00:00:00",,18970,,,,,,,,
"2011-02-01 00:00:00",,19794,,,,,,,,
"2011-02-02 00:00:00",,20129,,,,,,,,
"2011-02-03 00:00:00",,18596,,,,,,,,
"2011-02-04 00:00:00",,25566,,,,,,,,
"2011-02-05 00:00:00",,27322,,,,,,,,
"2011-02-06 00:00:00",,27314,,,,,,,,
"2011-02-07 00:00:00",,18473,,,,,,,,
"2011-02-08 00:00:00",,17773,,,,,,,,
"2011-02-09 00:00:00",,16654,,,,,,,,
"2011-02-10 00:00:00",,16899,,,,,,,,
"2011-02-11 00:00:00",,24286,,,,,,,,
"2011-02-12 00:00:00",,26499,,,,,,,,
"2011-02-13 00:00:00",,26342,,,,,,,,
"2011-02-14 00:00:00",,17256,,,,,,,,
"2011-02-15 00:00:00",,17047,,,,,,,,
"2011-02-16 00:00:00",,16430,,,,,,,,
"2011-02-17 00:00:00",,18254,,,,,,,,
"2011-02-18 00:00:00",,26258,,,,,,,,
"2011-02-19 00:00:00",,29750,,,,,,,,
"2011-02-20 00:00:00",,29840,,,,,,,,
"2011-02-21 00:00:00",,24719,,,,,,,,
"2011-02-22 00:00:00",,19210,,,,,,,,
"2011-02-23 00:00:00",,17501,,,,,,,,
"2011-02-24 00:00:00",,17797,,,,,,,,
"2011-02-25 00:00:00",,24614,,,,,,,,
"2011-02-26 00:00:00",,26696,,,,,,,,
"2011-02-27 00:00:00",,26850,,,,,,,,
"2011-02-28 00:00:00",,17529,,,,,,,,
"2011-03-01 00:00:00",,16327,,,,,,,,
"2011-03-02 00:00:00",,17979,,,,,,,,
"2011-03-03 00:00:00",,19055,,,,,,,,
"2011-03-04 00:00:00",,27161,,,,,,,,
"2011-03-05 00:00:00",,29485,,,,,,,,
"2011-03-06 00:00:00",,29618,,,,,,,,
"2011-03-07 00:00:00",,20451,,,,,,,,
"2011-03-08 00:00:00",,17976,,,,,,,,
"2011-03-09 00:00:00",,17241,,,,,,,,
"2011-03-10 00:00:00",,17382,,,,,,,,
"2011-03-11 00:00:00",,24125,,,,,,,,
"2011-03-12 00:00:00",,26690,,,,,,,,
"2011-03-13 00:00:00",,26677,,,,,,,,
"2011-03-14 00:00:00",,18459,,,,,,,,
"2011-03-15 00:00:00",,17298,,,,,,,,
"2011-03-16 00:00:00",,16547,,,,,,,,
"2011-03-17 00:00:00",,17071,,,,,,,,
"2011-03-18 00:00:00",,23561,,,,,,,,
"2011-03-19 00:00:00",,26020,,,,,,,,
"2011-03-20 00:00:00",,25848,,,,,,,,
"2011-03-21 00:00:00",,18045,,,,,,,,
"2011-03-22 00:00:00",,17521,,,,,,,,
"2011-03-23 00:00:00",,16711,,,,,,,,
"2011-03-24 00:00:00",,17575,,,,,,,,
"2011-03-25 00:00:00",,23594,,,,,,,,
"2011-03-26 00:00:00",,25291,,,,,,,,
"2011-03-27 00:00:00",,24104,,,,,,,,
"2011-03-28 00:00:00",,16817,,,,,,,,
"2011-03-29 00:00:00",,16040,,,,,,,,
"2011-03-30 00:00:00",,16040,,,,,,,,
"2011-03-31 00:00:00",,17272,,,,,,,,
"2011-04-01 00:00:00",,22106,,,,,,,,
"2011-04-02 00:00:00",,23845,,,,,,,,
"2011-04-03 00:00:00",,22562,,,,,,,,
"2011-04-04 00:00:00",,16154,,,,,,,,
"2011-04-05 00:00:00",,15396,,,,,,,,
"2011-04-06 00:00:00",,15103,,,,,,,,
"2011-04-07 00:00:00",,16101,,,,,,,,
"2011-04-08 00:00:00",,21417,,,,,,,,
"2011-04-09 00:00:00",,22758,,,,,,,,
"2011-04-10 00:00:00",,21683,,,,,,,,
"2011-04-11 00:00:00",,15525,,,,,,,,
"2011-04-12 00:00:00",,15525,,,,,,,,
"2011-04-13 00:00:00",,15078,,,,,,,,
"2011-04-14 00:00:00",,17677,,,,,,,,
"2011-04-15 00:00:00",,22671,,,,,,,,
"2011-04-16 00:00:00",,23977,,,,,,,,
"2011-04-17 00:00:00",,23104,,,,,,,,
"2011-04-18 00:00:00",,16489,,,,,,,,
"2011-04-19 00:00:00",,15658,,,,,,,,
"2011-04-20 00:00:00",,16034,,,,,,,,
"2011-04-21 00:00:00",,19433,,,,,,,,
"2011-04-22 00:00:00",,21342,,,,,,,,
"2011-04-23 00:00:00",,22149,,,,,,,,
"2011-04-24 00:00:00",,21855,,,,,,,,
"2011-04-25 00:00:00",,17237,,,,,,,,
"2011-04-26 00:00:00",,15695,,,,,,,,
"2011-04-27 00:00:00",,15234,,,,,,,,
"2011-04-28 00:00:00",,17208,,,,,,,,
"2011-04-29 00:00:00",,21431,,,,,,,,
"2011-04-30 00:00:00",,23871,,,,,,,,
"2011-05-01 00:00:00",,22818,,,,,,,,
"2011-05-02 00:00:00",,16848,,,,,,,,
"2011-05-03 00:00:00",,16748,,,,,,,,
"2011-05-04 00:00:00",,16672,,,,,,,,
"2011-05-05 00:00:00",,17607,,,,,,,,
"2011-05-06 00:00:00",,22609,,,,,,,,
"2011-05-07 00:00:00",,23818,,,,,,,,
"2011-05-08 00:00:00",,23299,,,,,,,,
"2011-05-09 00:00:00",,16938,,,,,,,,
"2011-05-10 00:00:00",,16029,,,,,,,,
"2011-05-11 00:00:00",,16152,,,,,,,,
"2011-05-12 00:00:00",,17412,,,,,,,,
"2011-05-13 00:00:00",,23570,,,,,,,,
"2011-05-14 00:00:00",,25680,,,,,,,,
"2011-05-15 00:00:00",,24738,,,,,,,,
"2011-05-16 00:00:00",,17154,,,,,,,,
"2011-05-17 00:00:00",,16688,,,,,,,,
"2011-05-18 00:00:00",,15790,,,,,,,,
"2011-05-19 00:00:00",,16713,,,,,,,,
"2011-05-20 00:00:00",,20900,,,,,,,,
"2011-05-21 00:00:00",,23017,,,,,,,,
"2011-05-22 00:00:00",,22227,,,,,,,,
"2011-05-23 00:00:00",,17656,,,,,,,,
"2011-05-24 00:00:00",,15882,,,,,,,,
"2011-05-25 00:00:00",,16110,,,,,,,,
"2011-05-26 00:00:00",,17688,,,,,,,,
"2011-05-27 00:00:00",,20835,,,,,,,,
"2011-05-28 00:00:00",,22842,,,,,,,,
"2011-05-29 00:00:00",,21890,,,,,,,,
"2011-05-30 00:00:00",,21133,,,,,,,,
"2011-05-31 00:00:00",,16384,,,,,,,,
"2011-06-01 00:00:00",,16513,,,,,,,,
"2011-06-02 00:00:00",,16513,,,,,,,,
"2011-06-03 00:00:00",,20236,,,,,,,,
"2011-06-04 00:00:00",,22788,,,,,,,,
"2011-06-05 00:00:00",,22114,,,,,,,,
"2011-06-06 00:00:00",,16103,,,,,,,,
"2011-06-07 00:00:00",,15859,,,,,,,,
"2011-06-08 00:00:00",,15988,,,,,,,,
"2011-06-09 00:00:00",,16604,,,,,,,,
"2011-06-10 00:00:00",,20937,,,,,,,,
"2011-06-11 00:00:00",,23021,,,,,,,,
"2011-06-12 00:00:00",,22712,,,,,,,,
"2011-06-13 00:00:00",,17021,,,,,,,,
"2011-06-14 00:00:00",,16381,,,,,,,,
"2011-06-15 00:00:00",,15586,,,,,,,,
"2011-06-16 00:00:00",,16657,,,,,,,,
"2011-06-17 00:00:00",,20773,,,,,,,,
"2011-06-18 00:00:00",,22471,,,,,,,,
"2011-06-19 00:00:00",,21815,,,,,,,,
"2011-06-20 00:00:00",,17027,,,,,,,,
"2011-06-21 00:00:00",,16480,,,,,,,,
"2011-06-22 00:00:00",,16796,,,,,,,,
"2011-06-23 00:00:00",,16834,,,,,,,,
"2011-06-24 00:00:00",,20393,,,,,,,,
"2011-06-25 00:00:00",,21789,,,,,,,,
"2011-06-26 00:00:00",,21368,,,,,,,,
"2011-06-27 00:00:00",,17325,,,,,,,,
"2011-06-28 00:00:00",,17174,,,,,,,,
"2011-06-29 00:00:00",,16590,,,,,,,,
"2011-06-30 00:00:00",,18571,,,,,,,,
"2011-07-01 00:00:00",,21390,,,,,,,,
"2011-07-02 00:00:00",,23768,,,,,,,,
"2011-07-03 00:00:00",,23270,,,,,,,,
"2011-07-04 00:00:00",,22432,,,,,,,,
"2011-07-05 00:00:00",,19097,,,,,,,,
"2011-07-06 00:00:00",,18596,,,,,,,,
"2011-07-07 00:00:00",,19077,,,,,,,,
"2011-07-08 00:00:00",,22479,,,,,,,,
"2011-07-09 00:00:00",,24458,,,,,,,,
"2011-07-10 00:00:00",,24458,,,,,,,,
"2011-07-11 00:00:00",,18753,,,,,,,,
"2011-07-12 00:00:00",,18346,,,,,,,,
"2011-07-13 00:00:00",,17768,,,,,,,,
"2011-07-14 00:00:00",,18381,,,,,,,,
"2011-07-15 00:00:00",,22900,,,,,,,,
"2011-07-16 00:00:00",,25556,,,,,,,,
"2011-07-17 00:00:00",,24703,,,,,,,,
"2011-07-18 00:00:00",,19153,,,,,,,,
"2011-07-19 00:00:00",,18499,,,,,,,,
"2011-07-20 00:00:00",,17999,,,,,,,,
"2011-07-21 00:00:00",,21167,,,,,,,,
"2011-07-22 00:00:00",,27610,,,,,,,,
"2011-07-23 00:00:00",,32399,,,,,,,,
"2011-07-24 00:00:00",,31944,,,,,,,,
"2011-07-25 00:00:00",,25090,,,,,,,,
"2011-07-26 00:00:00",,22962,,,,,,,,
"2011-07-27 00:00:00",,21479,,,,,,,,
"2011-07-28 00:00:00",,21102,,,,,,,,
"2011-07-29 00:00:00",,25780,,,,,,,,
"2011-07-30 00:00:00",,27245,,,,,,,,
"2011-07-31 00:00:00",,26893,,,,,,,,
"2011-08-01 00:00:00",,21311,,,,,,,,
"2011-08-02 00:00:00",,19695,,,,,,,,
"2011-08-03 00:00:00",,19143,,,,,,,,
"2011-08-04 00:00:00",,19293,,,,,,,,
"2011-08-05 00:00:00",,24604,,,,,,,,
"2011-08-06 00:00:00",,27448,,,,,,,,
"2011-08-07 00:00:00",,26595,,,,,,,,
"2011-08-08 00:00:00",,20347,,,,,,,,
"2011-08-09 00:00:00",,19960,,,,,,,,
"2011-08-10 00:00:00",,19450,,,,,,,,
"2011-08-11 00:00:00",,20677,,,,,,,,
"2011-08-12 00:00:00",,25810,,,,,,,,
"2011-08-13 00:00:00",,28921,,,,,,,,
"2011-08-14 00:00:00",,28134,,,,,,,,
"2011-08-15 00:00:00",,21690,,,,,,,,
"2011-08-16 00:00:00",,20299,,,,,,,,
"2011-08-17 00:00:00",,19239,,,,,,,,
"2011-08-18 00:00:00",,20020,,,,,,,,
"2011-08-19 00:00:00",,24837,,,,,,,,
"2011-08-20 00:00:00",,27202,,,,,,,,
"2011-08-21 00:00:00",,27176,,,,,,,,
"2011-08-22 00:00:00",,19738,,,,,,,,
"2011-08-23 00:00:00",,18908,,,,,,,,
"2011-08-24 00:00:00",,18516,,,,,,,,
"2011-08-25 00:00:00",,19059,,,,,,,,
"2011-08-26 00:00:00",,25222,,,,,,,,
"2011-08-27 00:00:00",,26755,,,,,,,,
"2011-08-28 00:00:00",,25587,,,,,,,,
"2011-08-29 00:00:00",,18999,,,,,,,,
"2011-08-30 00:00:00",,18402,,,,,,,,
"2011-08-31 00:00:00",,18003,,,,,,,,
"2011-09-01 00:00:00",,18717,,,,,,,,
"2011-09-02 00:00:00",,23753,,,,,,,,
"2011-09-03 00:00:00",,26582,,,,,,,,
"2011-09-04 00:00:00",,26477,,,,,,,,
"2011-09-05 00:00:00",,26062,,,,,,,,
"2011-09-06 00:00:00",,17833,,,,,,,,
"2011-09-07 00:00:00",,17888,,,,,,,,
"2011-09-08 00:00:00",,19882,,,,,,,,
"2011-09-09 00:00:00",,30961,,,,,,,,
"2011-09-10 00:00:00",,35122,,,,,,,,
"2011-09-11 00:00:00",,34611,,,,,,,,
"2011-09-12 00:00:00",,25485,,,,,,,,
"2011-09-13 00:00:00",,23149,,,,,,,,
"2011-09-14 00:00:00",,21130,,,,,,,,
"2011-09-15 00:00:00",,22564,,,,,,,,
"2011-09-16 00:00:00",,29029,,,,,,,,
"2011-09-17 00:00:00",,29668,,,,,,,,
"2011-09-18 00:00:00",,28465,,,,,,,,
"2011-09-19 00:00:00",,20809,,,,,,,,
"2011-09-20 00:00:00",,19467,,,,,,,,
"2011-09-21 00:00:00",,19012,,,,,,,,
"2011-09-22 00:00:00",,20912,,,,,,,,
"2011-09-23 00:00:00",,26712,,,,,,,,
"2011-09-24 00:00:00",,27575,,,,,,,,
"2011-09-25 00:00:00",,25975,,,,,,,,
"2011-09-26 00:00:00",,19107,,,,,,,,
"2011-09-27 00:00:00",,17819,,,,,,,,
"2011-09-28 00:00:00",,18102,,,,,,,,
"2011-09-29 00:00:00",,19330,,,,,,,,
"2011-09-30 00:00:00",,25439,,,,,,,,
"2011-10-01 00:00:00",,26316,,,,,,,,
"2011-10-02 00:00:00",,25334,,,,,,,,
"2011-10-03 00:00:00",,18430,,,,,,,,
"2011-10-04 00:00:00",,18126,,,,,,,,
"2011-10-05 00:00:00",,18026,,,,,,,,
"2011-10-06 00:00:00",,19151,,,,,,,,
"2011-10-07 00:00:00",,25724,,,,,,,,
"2011-10-08 00:00:00",,27529,,,,,,,,
"2011-10-09 00:00:00",,25496,,,,,,,,
"2011-10-10 00:00:00",,21575,,,,,,,,
"2011-10-11 00:00:00",,18257,,,,,,,,
"2011-10-12 00:00:00",,17769,,,,,,,,
"2011-10-13 00:00:00",,18898,,,,,,,,
"2011-10-14 00:00:00",,24836,,,,,,,,
"2011-10-15 00:00:00",,26272,,,,,,,,
"2011-10-16 00:00:00",,26014,,,,,,,,
"2011-10-17 00:00:00",,18006,,,,,,,,
"2011-10-18 00:00:00",,17168,,,,,,,,
"2011-10-19 00:00:00",,17334,,,,,,,,
"2011-10-20 00:00:00",,18568,,,,,,,,
"2011-10-21 00:00:00",,24288,,,,,,,,
"2011-10-22 00:00:00",,25551,,,,,,,,
"2011-10-23 00:00:00",,24098,,,,,,,,
"2011-10-24 00:00:00",,17269,,,,,,,,
"2011-10-25 00:00:00",,16731,,,,,,,,
"2011-10-26 00:00:00",,16900,,,,,,,,
"2011-10-27 00:00:00",,18156,,,,,,,,
"2011-10-28 00:00:00",,23623,,,,,,,,
"2011-10-29 00:00:00",,24850,,,,,,,,
"2011-10-30 00:00:00",,24310,,,,,,,,
"2011-10-31 00:00:00",,17573,,,,,,,,
"2011-11-01 00:00:00",,17734,,,,,,,,
"2011-11-02 00:00:00",,17017,,,,,,,,
"2011-11-03 00:00:00",,18755,,,,,,,,
"2011-11-04 00:00:00",,24468,,,,,,,,
"2011-11-05 00:00:00",,25768,,,,,,,,
"2011-11-06 00:00:00",,25640,,,,,,,,
"2011-11-07 00:00:00",,17050,,,,,,,,
"2011-11-08 00:00:00",,15984,,,,,,,,
"2011-11-09 00:00:00",,15657,,,,,,,,
"2011-11-10 00:00:00",,17827,,,,,,,,
"2011-11-11 00:00:00",,21545,,,,,,,,
"2011-11-12 00:00:00",,22333,,,,,,,,
"2011-11-13 00:00:00",,21861,,,,,,,,
"2011-11-14 00:00:00",,15424,,,,,,,,
"2011-11-15 00:00:00",,14387,,,,,,,,
"2011-11-16 00:00:00",,14154,,,,,,,,
"2011-11-17 00:00:00",,15805,,,,,,,,
"2011-11-18 00:00:00",,21047,,,,,,,,
"2011-11-19 00:00:00",,22082,,,,,,,,
"2011-11-20 00:00:00",,21936,,,,,,,,
"2011-11-21 00:00:00",,15749,,,,,,,,
"2011-11-22 00:00:00",,15957,,,,,,,,
"2011-11-23 00:00:00",,17373,,,,,,,,
"2011-11-24 00:00:00",,18626,,,,,,,,
"2011-11-25 00:00:00",,21150,,,,,,,,
"2011-11-26 00:00:00",,24893,,,,,,,,
"2011-11-27 00:00:00",,24995,,,,,,,,
"2011-11-28 00:00:00",,17375,,,,,,,,
"2011-11-29 00:00:00",,17019,,,,,,,,
"2011-11-30 00:00:00",680,16233,,,,,,,,
"2011-12-01 00:00:00",,15714,,,,,,,,
"2011-12-02 00:00:00",,23188,,,,,,,,
"2011-12-03 00:00:00",,24175,,,,,,,,
"2011-12-04 00:00:00",,24169,,,,,,,,
"2011-12-05 00:00:00",,23082,,,,,,,,
"2011-12-06 00:00:00",,23082,,,,,,,,
"2011-12-07 00:00:00",,16022,,,,,,,,
"2011-12-08 00:00:00",,16821,,,,,,,,
"2011-12-09 00:00:00",,23233,,,,,,,,
"2011-12-10 00:00:00",,24478,,,,,,,,
"2011-12-11 00:00:00",,24482,,,,,,,,
"2011-12-12 00:00:00",,16949,,,,,,,,
"2011-12-13 00:00:00",,15271,,,,,,,,
"2011-12-14 00:00:00",,14911,,,,,,,,
"2011-12-15 00:00:00",,15955,,,,,,,,
"2011-12-16 00:00:00",,21930,,,,,,,,
"2011-12-17 00:00:00",,23719,,,,,,,,
"2011-12-18 00:00:00",,23828,,,,,,,,
"2011-12-19 00:00:00",,18502,,,,,,,,
"2011-12-20 00:00:00",,17931,,,,,,,,
"2011-12-21 00:00:00",,18676,,,,,,,,
"2011-12-22 00:00:00",,19067,,,,,,,,
"2011-12-23 00:00:00",,20850,,,,,,,,
"2011-12-24 00:00:00",,21800,,,,,,,,
"2011-12-25 00:00:00",,24819,,,,,,,,
"2011-12-26 00:00:00",,25091,,,,,,,,
"2011-12-27 00:00:00",,24385,,,,,,,,
"2011-12-28 00:00:00",,23704,,,,,,,,
"2011-12-29 00:00:00",,24433,,,,,,,,
"2011-12-30 00:00:00",,25357,,,,,,,,
"2011-12-31 00:00:00",,23721,,,,,,,,
"2012-01-01 00:00:00",,29654,,,,,,,,
"2012-01-02 00:00:00",,29986,,,,,,,,
"2012-01-03 00:00:00",,22649,,,,,,,,
"2012-01-04 00:00:00",,20902,,,,,,,,
"2012-01-05 00:00:00",,21177,,,,,,,,
"2012-01-06 00:00:00",,27256,,,,,,,,
"2012-01-07 00:00:00",,28576,,,,,,,,
"2012-01-08 00:00:00",,28409,,,,,,,,
"2012-01-09 00:00:00",,18992,,,,,,,,
"2012-01-10 00:00:00",,18555,,,,,,,,
"2012-01-11 00:00:00",,17588,,,,,,,,
"2012-01-12 00:00:00",,19535,,,,,,,,
"2012-01-13 00:00:00",,27045,,,,,,,,
"2012-01-14 00:00:00",,28443,,,,,,,,
"2012-01-15 00:00:00",,28394,,,,,,,,
"2012-01-16 00:00:00",,22691,,,,,,,,
"2012-01-17 00:00:00",,22396,,,,,,,,
"2012-01-18 00:00:00",,22396,,,,,,,,
"2012-01-19 00:00:00",,22396,,,,,,,,
"2012-01-20 00:00:00",,22396,,,,,,,,
"2012-01-21 00:00:00",,22396,,,,,,,,
"2012-01-22 00:00:00",,22396,,,,,,,,
"2012-01-23 00:00:00",,22396,,,,,,,,
"2012-01-24 00:00:00",,18341,,,,,,,,
"2012-01-25 00:00:00",,17806,,,,,,,,
"2012-01-26 00:00:00",,19819,,,,,,,,
"2012-01-27 00:00:00",,26890,,,,,,,,
"2012-01-28 00:00:00",,28725,,,,,,,,
"2012-01-29 00:00:00",,28715,,,,,,,,
"2012-01-30 00:00:00",,19064,,,,,,,,
"2012-01-31 00:00:00",,18012,,,,,,,,
"2012-02-01 00:00:00",,17680,,,,,,,,
"2012-02-02 00:00:00",,19515,,,,,,,,
"2012-02-03 00:00:00",,27067,,,,,,,,
"2012-02-04 00:00:00",,29252,,,,,,,,
"2012-02-05 00:00:00",,29046,,,,,,,,
"2012-02-06 00:00:00",,18934,,,,,,,,
"2012-02-07 00:00:00",,18088,,,,,,,,
"2012-02-08 00:00:00",,17858,,,,,,,,
"2012-02-09 00:00:00",,19469,,,,,,,,
"2012-02-10 00:00:00",,27336,,,,,,,,
"2012-02-11 00:00:00",,28353,,,,,,,,
"2012-02-12 00:00:00",,24349,,,,,,,,
"2012-02-13 00:00:00",,18938,,,,,,,,
"2012-02-14 00:00:00",,17202,,,,,,,,
"2012-02-15 00:00:00",,17504,,,,,,,,
"2012-02-16 00:00:00",,19302,,,,,,,,
"2012-02-17 00:00:00",,27822,,,,,,,,
"2012-02-18 00:00:00",,29471,,,,,,,,
"2012-02-19 00:00:00",,29439,,,,,,,,
"2012-02-20 00:00:00",,23941,,,,,,,,
"2012-02-21 00:00:00",,19239,,,,,,,,
"2012-02-22 00:00:00",,18591,,,,,,,,
"2012-02-23 00:00:00",,20096,,,,,,,,
"2012-02-24 00:00:00",,27704,,,,,,,,
"2012-02-25 00:00:00",,28691,,,,,,,,
"2012-02-26 00:00:00",,28796,,,,,,,,
"2012-02-27 00:00:00",,19229,,,,,,,,
"2012-02-28 00:00:00",204,18830,,,,,,,,
"2012-02-29 00:00:00",,17941,,,,,,,,
"2012-03-01 00:00:00",,19617,,,,,,,,
"2012-03-02 00:00:00",,27313,,,,,,,,
"2012-03-03 00:00:00",,28871,,,,,,,,
"2012-03-04 00:00:00",,28723,,,,,,,,
"2012-03-05 00:00:00",,19199,,,,,,,,
"2012-03-06 00:00:00",,17922,,,,,,,,
"2012-03-07 00:00:00",,17719,,,,,,,,
"2012-03-08 00:00:00",,20185,,,,,,,,
"2012-03-09 00:00:00",460,26902,,,,,,,,
"2012-03-10 00:00:00",,32163,,,,,,,,
"2012-03-11 00:00:00",,32613,,,,,,,,
"2012-03-12 00:00:00",,29421,,,,,,,,
"2012-03-13 00:00:00",,26062,,,,,,,,
"2012-03-14 00:00:00",,23638,,,,,,,,
"2012-03-15 00:00:00",,24199,,,,,,,,
"2012-03-16 00:00:00",728,29863,,,,,,,,
"2012-03-17 00:00:00",678,32024,,,,,,,,
"2012-03-18 00:00:00",570,31782,,,,,,,,
"2012-03-19 00:00:00",448,22552,,,,,,,,
"2012-03-20 00:00:00",225,20776,,,,,,,,
"2012-03-21 00:00:00",421,19665,,,,,,,,
"2012-03-22 00:00:00",653,21449,,,,,,,,
"2012-03-23 00:00:00",1035,27812,,,,,,,,
"2012-03-24 00:00:00",1081,29022,,,,,,,,
"2012-03-25 00:00:00",848,28265,,,,,,,,
"2012-03-26 00:00:00",700,20206,,,,,,,,
"2012-03-27 00:00:00",572,19208,,,,,,,,
"2012-03-28 00:00:00",537,18841,,,,,,,,
"2012-03-29 00:00:00",1263,21167,,,,,,,,
"2012-03-30 00:00:00",1238,28060,,,,,,,,
"2012-03-31 00:00:00",1041,29193,,,,,,,,
"2012-04-01 00:00:00",834,28229,,,,,,,,
"2012-04-02 00:00:00",674,19675,,,,,,,,
"2012-04-03 00:00:00",603,19443,,,,,,,,
"2012-04-04 00:00:00",539,19992,,,,,,,,
"2012-04-05 00:00:00",490,24494,,,,,,,,
"2012-04-06 00:00:00",,27365,,,,,,,,
"2012-04-07 00:00:00",,27544,,,,,,,,
"2012-04-08 00:00:00",,27157,,,,,,,,
"2012-04-09 00:00:00",,22159,,,,,,,,
"2012-04-10 00:00:00",,19781,,,,,,,,
"2012-04-11 00:00:00",,18982,,,,,,,,
"2012-04-12 00:00:00",,21400,,,,,,,,
"2012-04-13 00:00:00",1895,27188,,,,,,,,
"2012-04-14 00:00:00",1899,29022,,,,,,,,
"2012-04-15 00:00:00",1472,27726,,,,,,,,
"2012-04-16 00:00:00",1122,19224,,,,,,,,
"2012-04-17 00:00:00",903,18607,,,,,,,,
"2012-04-18 00:00:00",896,18217,,,,,,,,
"2012-04-19 00:00:00",793,20432,,,,,,,,
"2012-04-20 00:00:00",1027,26546,,,,,,,,
"2012-04-21 00:00:00",1135,28820,,,,,,,,
"2012-04-22 00:00:00",876,27915,,,,,,,,
"2012-04-23 00:00:00",742,19739,,,,,,,,
"2012-04-24 00:00:00",654,18587,,,,,,,,
"2012-04-25 00:00:00",620,18171,,,,,,,,
"2012-04-26 00:00:00",574,19847,,,,,,,,
"2012-04-27 00:00:00",1058,26094,,,,,,,,
"2012-04-28 00:00:00",1036,28651,,,,,,,,
"2012-04-29 00:00:00",927,28196,,,,,,,,
"2012-04-30 00:00:00",739,20514,,,,,,,,
"2012-05-01 00:00:00",657,19990,,,,,,,,
"2012-05-02 00:00:00",596,19209,,,,,,,,
"2012-05-03 00:00:00",586,20825,,,,,,,,
"2012-05-04 00:00:00",720,26664,,,,,,,,
"2012-05-05 00:00:00",716,28479,,,,,,,,
"2012-05-06 00:00:00",691,27419,,,,,,,,
"2012-05-07 00:00:00",562,20407,,,,,,,,
"2012-05-08 00:00:00",488,19594,,,,,,,,
"2012-05-09 00:00:00",450,18823,,,,,,,,
"2012-05-10 00:00:00",465,19849,,,,,,,,
"2012-05-11 00:00:00",1764,25378,,,,,,,,
"2012-05-12 00:00:00",1498,26822,,,,,,,,
"2012-05-13 00:00:00",1234,26041,,,,,,,,
"2012-05-14 00:00:00",950,19037,,,,,,,,
"2012-05-15 00:00:00",749,17771,,,,,,,,
"2012-05-16 00:00:00",663,17839,,,,,,,,
"2012-05-17 00:00:00",665,18310,,,,,,,,
"2012-05-18 00:00:00",1829,21536,,,,,,,,
"2012-05-19 00:00:00",1845,24288,,,,,,,,
"2012-05-20 00:00:00",1389,23102,,,,,,,,
"2012-05-21 00:00:00",2097,18181,,,,,,,,
"2012-05-22 00:00:00",1985,17006,,,,,,,,
"2012-05-23 00:00:00",1800,19133,,,,,,,,
"2012-05-24 00:00:00",1457,29154,,,,,,,,
"2012-05-25 00:00:00",1444,38199,,,,,,,,
"2012-05-26 00:00:00",1310,41992,,,,,,,,
"2012-05-27 00:00:00",1254,39628,,,,,,,,
"2012-05-28 00:00:00",1158,36306,,,,,,,,
"2012-05-29 00:00:00",1104,27477,,,,,,,,
"2012-05-30 00:00:00",1083,26100,,,,,,,,
"2012-05-31 00:00:00",968,25630,,,,,,,,
"2012-06-01 00:00:00",2919,30863,,,,,,,,
"2012-06-02 00:00:00",2732,33191,,,,,,,,
